Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
b31b9b0bc0e1594a1af65a547f9842dd06a49db563b035da19965df2806ebabc,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.031755,51.513224,On or near PRINCE REGENT LANE,E01003512,Newham 036B,Investigation complete; no suspect identified
3fd86cb37778a6682cc989c20124d0a382d61f25b3ec628a6566f0d93a53e133,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.039504,51.546011,On or near NIGEL ROAD,E01003561,Newham 007C,Investigation complete; no suspect identified
4db3f14bb6583ce9f68c744bcf46d008b662c71abc3aa1ebb685c479b5584b85,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.057236,51.532087,On or near NELSON STREET,E01003523,Newham 024A,Investigation complete; no suspect identified
2fec2f0d922752f49d51a70bae6a826ddcd8f8aac975439cab9263ff031472fc,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.068998,51.508814,On or near COLLIER CLOSE,E01003480,Newham 033A,Investigation complete; no suspect identified
c55f8c45cd938e958c5f6681b313c61acfae7113bfb2eefbca85d968277fd4c4,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.002028,51.541870,On or near MERIDIAN SQUARE,E01033583,Newham 013G,Investigation complete; no suspect identified
150a12d02215c6f21273adb3ecf51e0602bba5f4ff4875336618a6724be64405,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.025892,51.539593,On or near ST ANTONY'S ROAD,E01003574,Newham 017D,Investigation complete; no suspect identified
150a12d02215c6f21273adb3ecf51e0602bba5f4ff4875336618a6724be64405,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.025892,51.539593,On or near ST ANTONY'S ROAD,E01003574,Newham 017D,Investigation complete; no suspect identified
f7889fb473d3b5f2118e8777fe674222d0961bf457ce2a7db7275499c6d9ef11,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.036320,51.530905,On or near BUSHEY ROAD,E01003491,Newham 022A,Investigation complete; no suspect identified
f64425cd86cfd14d9aafc3aaf12898d49a4713c027ccdf463a6471e1c3b2369e,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.011396,51.532324,On or near HARCOURT ROAD,E01003632,Newham 020B,Investigation complete; no suspect identified
ca04b7c5fb79b4925c0af4e02103f6efd73c1a2e2ea231401af3e1687beffb5d,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.009573,51.547097,On or near Sports/Recreation Area,E01033583,Newham 013G,Investigation complete; no suspect identified
6f3048e01be02ae4dfb68dd126a7be4212fc999116e9c0e25b9255f5da25e286,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.035802,51.524161,On or near HUMBERSTONE ROAD,E01003603,Newham 028B,Investigation complete; no suspect identified
1f9282e415ea48f32313e16bff8c52b1383a6c385f10dd9c9a035ecf54f9394a,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.008024,51.531393,On or near EVE ROAD,E01003631,Newham 020A,Investigation complete; no suspect identified
40979612743bd7e3ffd478e10190d72b95ad6f9631344db766ac56243d84f906,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.008099,51.544557,On or near MANBEY STREET,E01003618,Newham 012C,Investigation complete; no suspect identified
59437ec2dc14dda13e0b64200962b75a1f429113360d90ebb252d46c9b0efb2e,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.056634,51.534408,On or near STREATFEILD AVENUE,E01003521,Newham 018B,Investigation complete; no suspect identified
c522a9c257b53a8ff0d5cef815271c21536f534b077f6db39610a2644c8440e3,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.023590,51.551746,On or near STRACEY ROAD,E01003546,Newham 001C,Investigation complete; no suspect identified
65d324ad0a6f2ebc84b7906ce745116c05f93efebbb3278890c045bbe7b75dba,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.048284,51.533089,On or near AINTREE AVENUE,E01003524,Newham 019D,Investigation complete; no suspect identified
3d624dd6fb6be9463754b58bd41e83392c6cace1dda64174f19e6ebb952fee3a,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.047194,51.547676,On or near QUEENSBERRY PLACE,E01003587,Newham 004C,Investigation complete; no suspect identified
24c8b16cf0182ecc5b73b05b509ec4e28fb8a54cae478e784cd87e8d362b6e9a,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.098342,51.523310,On or near THE HIGHWAY,E01033490,Islington 022H,Investigation complete; no suspect identified
24c8b16cf0182ecc5b73b05b509ec4e28fb8a54cae478e784cd87e8d362b6e9a,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.098342,51.523310,On or near THE HIGHWAY,E01033490,Islington 022H,Investigation complete; no suspect identified
8d96a8dd6dacd8136c37712f6c36993e03ee70876761e5e08249225a96999be9,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.019443,51.546691,On or near NORWICH ROAD,E01003557,Newham 006D,Investigation complete; no suspect identified
8bcb56a8bf79b83d01d5f7fe652b67a828c6e62cb4dc1693c2a62a5f8554a79f,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.057236,51.532087,On or near NELSON STREET,E01003523,Newham 024A,Investigation complete; no suspect identified
747ee9ec0a6c242167a350b1e03d8ee4d6f66088d6b3c3a1d1d53e3d96f451ff,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.028256,51.546701,On or near ROMFORD ROAD,E01003570,Newham 008C,Investigation complete; no suspect identified
931bbb6deec57cb7986cc511be7d05a4518c7a93a7fadc5f4104445601d2c9ca,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.058188,51.550631,On or near TREVELYAN AVENUE,E01003583,Newham 002D,Investigation complete; no suspect identified
8da9b05ff24b266a1fd9d9fb8a5848b9450f7cb671b03ccc191e396f2c067423,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.034810,51.517748,On or near NEWHAM WAY,E01003604,Newham 031D,Investigation complete; no suspect identified
663b0f9df70c2741ac4c504047226bbb0fbccc51107159663e4d21abf9563b84,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.034536,51.512564,On or near CHURCHILL ROAD,E01003512,Newham 036B,Investigation complete; no suspect identified
a4c9423baaf729f3e000f6495d61edec31338da9804f3aab7379d8045d13b67e,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.037276,51.536833,On or near PLASHET GROVE,E01003566,Newham 014D,Investigation complete; no suspect identified
63c321f0feaf80410c8c1420a483db6b2bd36a815174445d5b9f9f502bb61910,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.002028,51.541870,On or near MERIDIAN SQUARE,E01033583,Newham 013G,Investigation complete; no suspect identified
81cfb64e783e4fe91a6b7d9841fe34156ad0ee25797e51f1ebe922284f3c8869,2019-03,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
a170f8d30df3e0b489049038b410725bd23c839fc9143cc03b72545b6097343e,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.061529,51.522110,On or near MAGDALENE GARDENS,E01003540,Newham 029C,Investigation complete; no suspect identified
8b6d6075b94973b076088e6f1879cc76a4bcb3bd9501541cf6779ff32e5f1f5a,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.018465,51.505045,On or near FITZWILLIAM MEWS,E01033580,Newham 037F,Investigation complete; no suspect identified
1324392cb389504c4698e1f5caf2cd6af03606f541f270f8a05ec64192018ac0,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.078246,51.516959,On or near Parking Area,E01003482,Newham 033B,Investigation complete; no suspect identified
8699cc3bdbd9c4147fe500671294e8f6512c47d95e0cb2eaec9c94ee93b9fdad,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.054803,51.511356,On or near HARPER ROAD,E01003479,Newham 035A,Investigation complete; no suspect identified
e4a82721ba5bcbaf57271263a220f617e7124eab32a3c5eee118a1893d19d6c6,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.008667,51.534197,On or near BETTONS PARK,E01003633,Newham 020C,Investigation complete; no suspect identified
a9dc57550d26a2f2f0fb070ae3e1b588d74ed8e00bfae4249872a6ab9a78454e,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.057743,51.514884,On or near Supermarket,E01003486,Newham 033C,Investigation complete; no suspect identified
c28bea4671134ac36efeac5691f4b855554121e6801e0d3a8175e2c6f38c3f4d,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.028979,51.525034,On or near SUSSEX STREET,E01003602,Newham 026C,Investigation complete; no suspect identified
8a358967a3ad384bd3ff4b60fdba25c3762e2caab4a6d85f2abb4ff809f0511e,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.009573,51.547097,On or near Sports/Recreation Area,E01033583,Newham 013G,Investigation complete; no suspect identified
375bdacc711d83cdcb40044d7fc2695051607920b0e3872dc86d2fa80693efcf,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.009573,51.547097,On or near Sports/Recreation Area,E01033583,Newham 013G,Investigation complete; no suspect identified
56aaa0575b80fe0672b19ac5835480be602c7d0581649e23e0766cb3f14860bb,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.057818,51.540844,On or near SOUTHEND ROAD,E01003626,Newham 015B,Investigation complete; no suspect identified
804877532885627c9e54ef9a3992d9d1d103925efe4bff034aa02d5d81185079,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.028256,51.546701,On or near ROMFORD ROAD,E01003570,Newham 008C,Investigation complete; no suspect identified
47d00cf3c66b7ad73da431abfc9255227a9d1390aa1054ebe97cf5e0876ba38f,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.028979,51.525034,On or near SUSSEX STREET,E01003602,Newham 026C,Investigation complete; no suspect identified
5ffcce25b3d09ee16deddc9e333ef77f2655d81cc0358afa4893a414777b20d2,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.041973,51.526436,On or near HUBERT ROAD,E01003494,Newham 025C,Investigation complete; no suspect identified
a0be3505a77da449f5e2bb941066d7f1339b664103f633b973dba54ed6dbba4c,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.034631,51.536357,On or near Supermarket,E01003569,Newham 017B,Investigation complete; no suspect identified
5fe320eba28fae2abe06c2187598e8ebf7d923b8bf553892500a136789494f2d,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.023131,51.517006,On or near Petrol Station,E01003517,Newham 036E,Investigation complete; no suspect identified
448d3a95b79a2b64465101757f4848f701936ee804cfb63f85a5ea4c058726f7,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.023131,51.517006,On or near Petrol Station,E01003517,Newham 036E,Investigation complete; no suspect identified
a5b9e6d542c022de1506d809fa340a04faba4c85f800f07a94d796d298f99a56,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.030547,51.530457,On or near SOUTHERN ROAD,E01003606,Newham 022D,Investigation complete; no suspect identified
10182d21c25f0a7d2c7612379847c2d623bb1282d21fa74f3983aa7c87256928,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.009573,51.547097,On or near Sports/Recreation Area,E01033583,Newham 013G,Investigation complete; no suspect identified
f8765f845a7af39ddfdbe4fa4d9abbc7a839e095eaf6753dd8c503f8523c2559,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.061818,51.528517,On or near DARWELL CLOSE,E01003542,Newham 024D,Investigation complete; no suspect identified
60bbc8ee05d703eb13d41c8052be788c45163a836e249db925b51705920429a0,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.027770,51.538049,On or near NEVILLE ROAD,E01003574,Newham 017D,Investigation complete; no suspect identified
8f2275a607ce07aac5596d79cb0a97e77149cd91151c3fcd5789b03f03ddde2a,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.009573,51.547097,On or near Sports/Recreation Area,E01033583,Newham 013G,Investigation complete; no suspect identified
508e4d3d4152b880016415eafc86d76d0624557d3de23b45a8cc7257829f0e37,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.029979,51.518344,On or near EGHAM ROAD,E01003604,Newham 031D,Investigation complete; no suspect identified
12dd415f0b0ac2fe6a50e40fe615a3626d628ffce7c9e31de76ec04beb8005d3,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.002158,51.545576,On or near WINDMILL LANE,E01003617,Newham 012B,Investigation complete; no suspect identified
966295eb4263f6a6bc908f2d8b6e8f340d9aadfcb1d21957fe215a190a2daeb1,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.058575,51.554410,On or near ROMFORD ROAD,E01003576,Newham 002A,Investigation complete; no suspect identified
f18737d2d1a3906108d3114ad3959d0d9c85172d02946ccc8d7f669a93d286d8,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.061846,51.501368,On or near RYMILL STREET,E01003611,Newham 037C,Investigation complete; no suspect identified
49d33270a2ac167227a725afa92d5cb4f8d4bb774f36dd1c6de69bc63f41d8f0,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.054579,51.534256,On or near THORPE ROAD,E01003521,Newham 018B,Investigation complete; no suspect identified
8d3755d8cc6c186bfe8af55b64ef581090cb8197ad6924b416d502e0c26f56ce,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.001899,51.541641,On or near Conference/Exhibition Centre,E01003617,Newham 012B,Investigation complete; no suspect identified
86c9d091f20f5338ede774ec2596746691e4480c82d0fd5fc65bf67a34444715,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.009573,51.547097,On or near Sports/Recreation Area,E01033583,Newham 013G,Investigation complete; no suspect identified
69725eb770cced3cc031500228e8c919ea47b2e2c66253c6c69b0007dab3784e,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.035648,51.522311,On or near GLEN ROAD,E01003601,Newham 028A,Investigation complete; no suspect identified
e741b5f57c10121c6877c037b66b06631fa9017009400e53cde64e976ccc548f,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.035648,51.522311,On or near GLEN ROAD,E01003601,Newham 028A,Investigation complete; no suspect identified
a3ed488c532b4938393422f768795f3128e8cf6d0d6f7e38ed1b68101f272c52,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.010057,51.521241,On or near EXNING ROAD,E01003502,Newham 030C,Investigation complete; no suspect identified
a3ed488c532b4938393422f768795f3128e8cf6d0d6f7e38ed1b68101f272c52,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.010057,51.521241,On or near EXNING ROAD,E01003502,Newham 030C,Investigation complete; no suspect identified
f1926fd900725a8c3e14a03c08ea386830b7e884ca29afa4ff2e671929226e42,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.062340,51.522195,On or near MASEFIELD GARDENS,E01003540,Newham 029C,Investigation complete; no suspect identified
fa01b5145f64d3fbd0c30315867d92e44b8366fdfc2c254a13247ffd0ad93015,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.051069,51.540531,On or near Supermarket,E01003531,Newham 010C,Investigation complete; no suspect identified
c8239677f33aa6f31541c20d71087f7d2246f60efa01b5b71659623745c9a785,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.023732,51.535439,On or near CRESCENT ROAD,E01003597,Newham 016C,Investigation complete; no suspect identified
c8239677f33aa6f31541c20d71087f7d2246f60efa01b5b71659623745c9a785,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.023732,51.535439,On or near CRESCENT ROAD,E01003597,Newham 016C,Investigation complete; no suspect identified
fe9e250204ef7eee5dbc1eff6b170d8946cb2e83296c85b4771a6eec360f3759,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.009573,51.547097,On or near Sports/Recreation Area,E01033583,Newham 013G,Investigation complete; no suspect identified
fe9e250204ef7eee5dbc1eff6b170d8946cb2e83296c85b4771a6eec360f3759,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.009573,51.547097,On or near Sports/Recreation Area,E01033583,Newham 013G,Investigation complete; no suspect identified
27cd012c8c652178d9fc2a03eb5a89da28421b25b642a1f971685e9c2a86d24b,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.058575,51.554410,On or near ROMFORD ROAD,E01003576,Newham 002A,Investigation complete; no suspect identified
57b5ae29e2ec1e491a57f4e34b718d3d0f36f0de63a2b0a53d706c2095e48d30,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.002342,51.547532,On or near THORNHAM GROVE,E01033583,Newham 013G,Suspect charged
c14c45db64ed05ab7ef2e656e24c6340f6467a981135eb1475a4fdd9379e3612,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.023131,51.517006,On or near Petrol Station,E01003517,Newham 036E,Investigation complete; no suspect identified
ef2e653bd3961adac161d883706a4fe6af9d5211da12489dc9ece7691c947cf6,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.012889,51.534790,On or near ADA GARDENS,E01003630,Newham 021C,Investigation complete; no suspect identified
515e1b1f4ef4b30a2c0ae551b2eb1c46cd8c8c192f8ded94b6c5bf2e0559c1a6,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.033497,51.527753,On or near JEDBURGH ROAD,E01003608,Newham 028D,Investigation complete; no suspect identified
52ed26fa6d60433b7d0a78c2581e345610cbe30c17bbd6e585931693dfda8622,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.052649,51.526601,On or near MITCHAM ROAD,E01003527,Newham 024B,Investigation complete; no suspect identified
c954f77e6ab2a9e2a9e47f9429170509a09cb4a6ec64f30f84b385d0ffc3e3ae,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.060094,51.524815,On or near MANBROUGH AVENUE,E01003538,Newham 029A,Investigation complete; no suspect identified
d74803b228b5f0e44a147d8eb559b3c89b49125501df91c805b92e80b18b7ac6,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.002775,51.549185,On or near CHOBHAM ROAD,E01033583,Newham 013G,Investigation complete; no suspect identified
68ae5aba5e07f418bc7d62bd6554fc3ae764a2b9b65ad286ba777b4650a784b3,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.054859,51.533729,On or near LLOYD ROAD,E01003521,Newham 018B,Investigation complete; no suspect identified
90221cf45c60a52ea6b4764c7198c12cb3119157033a4747f1480d6ff110e970,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.010775,51.530671,On or near CORPORATION STREET,E01003632,Newham 020B,Investigation complete; no suspect identified
36930a10de5e49cdbb52df019b43670bcab161921083e9bcdd9d093f6ce5bb94,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.039925,51.547362,On or near QUAKERS PLACE,E01003586,Newham 003C,Investigation complete; no suspect identified
9a57c0aa56d5f1d9fe0d10e432187258ea2082fd943c9a27fb7f81e26fd4f7fa,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.024286,51.536887,On or near PAWSEY CLOSE,E01003596,Newham 016B,Investigation complete; no suspect identified
ac12c9f3898478ba05f7220a30437f982899facf30b039922bf88476e0b6b092,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.027773,51.510208,On or near BETTS ROAD,E01003515,Newham 036D,Investigation complete; no suspect identified
ad9853698a14df29dc2303e0f3e1447c39e5f4bb762d5aeb9b3bd4ca1ee407ed,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.024090,51.531809,On or near MAY ROAD,E01003592,Newham 022B,Investigation complete; no suspect identified
28ff20a725fabc2755d62e9160f77ae33d571c0fdfa7bd69ca574de31893e115,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.011449,51.540390,On or near VINE ROAD,E01003554,Newham 009C,Investigation complete; no suspect identified
c84f1bc592ee191e21bd20630487f233eb197d49ae43e5b887037bd348d756fe,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.000338,51.542255,On or near SERVICE ROUTE NO 2,E01003617,Newham 012B,Investigation complete; no suspect identified
629ee490ea05079793f58fad0d4b3c6a3c02b90dc636604f1cc7a6b43d261186,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.006444,51.550362,On or near TEMPLE MILLS LANE,E01033583,Newham 013G,Investigation complete; no suspect identified
5cfc9465f80e2fc75f99d212b2f1b63fa6726fd8c6388af2fa5d713d7da68fbb,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.007330,51.528103,On or near THREE MILL LANE,E01033586,Newham 013H,Investigation complete; no suspect identified
4a3cfe8a140071b973b2cd0cba46788ad288afb932c3f8c8786523d1ca82a310,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.023131,51.517006,On or near Petrol Station,E01003517,Newham 036E,Investigation complete; no suspect identified
675970105e50ccedae242365205b03fc342b5c6ff538324702db8aea4f638b5b,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.009573,51.547097,On or near Sports/Recreation Area,E01033583,Newham 013G,Suspect charged
e1816161b22456ceb29fde4feed57aa5a23927a4805309c1f888c68cb5c1b72d,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.024520,51.512261,On or near KERRY CLOSE,E01003515,Newham 036D,Suspect charged
b70a80e1aadb1be6e75df21d0a23c10d8cb8f92ed7d4eea7755d61c79283cc46,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.051069,51.540531,On or near Supermarket,E01003531,Newham 010C,Offender given a caution
41c688867fd8a999acf635d9c69a000816729e1d1a739856cffe7cc5a60373da,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.036292,51.537713,On or near WATERLOO ROAD,E01003566,Newham 014D,Suspect charged
ca09339478425349ca1a80317c6bc3999bbbc34fd17eac814dace765be389d7d,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.057743,51.514884,On or near Supermarket,E01003486,Newham 033C,Local resolution
c002aab0d9cbc4fefe8e70154883a76884965bfeda29c656c0c11b0be4625a49,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.009573,51.547097,On or near Sports/Recreation Area,E01033583,Newham 013G,Suspect charged
c002aab0d9cbc4fefe8e70154883a76884965bfeda29c656c0c11b0be4625a49,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.009573,51.547097,On or near Sports/Recreation Area,E01033583,Newham 013G,Suspect charged
c4bd97b926f7c79c9f45e4523c4d37016651d4ab65a3c2859a30c2f192ab7f53,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.002342,51.547532,On or near THORNHAM GROVE,E01033583,Newham 013G,Suspect charged
e4bf5b7e249b88d7af5c2604519c46b1bcfa5b33009b8a9d73c95abc55bedf93,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.009573,51.547097,On or near Sports/Recreation Area,E01033583,Newham 013G,Suspect charged
7bc4dc86476bacdb452caa6c3520b5a50b8169cb3da86659c4c1d1cecea0190f,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.004229,51.543787,On or near GREAT EASTERN ROAD,E01003617,Newham 012B,Investigation complete; no suspect identified
e5019c557f6f481bb309e9e69d5d0f15bd70f8480b4343ee5937cd5180c0b2e9,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.002819,51.541248,On or near BROADWAY,E01003619,Newham 012D,Investigation complete; no suspect identified
ed21bcd3408333c6617c24dee57eafa27ccd3ce0bc4d768ba5e123d0d5950413,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.000783,51.540860,On or near Further/Higher Educational Building,E01003617,Newham 012B,Suspect charged
626b71fdf035f062d2a46f55cff87e3a7016f32d8881b2f64f53eb22940669eb,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.052426,51.502405,On or near NEWLAND STREET,E01003609,Newham 037A,Suspect charged
2eb8dfc9b81131e61de848e21c0fd426c3752945e3df82bde80c17bf1aa65a8c,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.014046,51.507108,On or near DOCK ROAD,E01033576,Newham 034H,Local resolution
b414c06643e18ff2c1a86f5628f88a173a7efed144525e093ef3e2887d9acdaa,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.010211,51.541436,On or near VICARAGE LANE,E01003618,Newham 012C,Suspect charged
518be452976a6f29e75847f8ef0cfb06dc316a291f1477ee3e866ad274ffb950,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.053194,51.552805,On or near ROMFORD ROAD,E01003578,Newham 003A,Offender given penalty notice
eaa51944b9119a31c2b1a850ca42c634b9b078ec31cdd1bf1c387ad318026f32,2019-03,Metropolitan Police Service,Metropolitan Police Service,0.172020,51.585953,On or near Pedestrian Subway,E01002245,Havering 011B,Suspect charged
548ad996f614fec633791427da076d8c002d16f00fdcbf7c84922985907f100d,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.197914,51.498696,On or near Supermarket,E01002817,Kensington and Chelsea 011D,Investigation complete; no suspect identified
571cbc6a2eeb57abb905728f243fe8c6da8f2842e4218062c4bc9f971387b790,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.164829,51.497032,On or near OVINGTON SQUARE,E01002819,Kensington and Chelsea 012B,Investigation complete; no suspect identified
f7175e77467d1c5aa198c3a346981e53ccbdfad94baf056e88f3e5230a592e76,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.214768,51.514250,On or near Parking Area,E01002879,Kensington and Chelsea 005C,Investigation complete; no suspect identified
230838de07b4fc47f8bf0adfc3228a96db2b6fa4b2bc327d0ec85b1003222520,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.209239,51.526242,On or near Nightclub,E01002852,Kensington and Chelsea 001A,Investigation complete; no suspect identified
f62c932a6dac32f53e6aa16e2b1c53432ebfac0e915573c5a28d57fa24fbb493,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.219092,51.524216,On or near SALTERS ROAD,E01002906,Kensington and Chelsea 002C,Investigation complete; no suspect identified
20309f6ea0bc2fc2d5283aa1d00f53465d1b2ea8418fa8efc0dff9de77967d52,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.175467,51.494734,On or near CROMWELL MEWS,E01002821,Kensington and Chelsea 014A,Investigation complete; no suspect identified
f2981681fca04aff8df0152e04fc858d4c9385d8b4d872524f5af0c80dcfda05,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.159820,51.501575,On or near Shopping Area,E01002818,Kensington and Chelsea 012A,Investigation complete; no suspect identified
18a5faf52b445874667fd02d7bc6fabf4bc8fcb79b6f94b11f8bd28eecf27432,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.191849,51.501965,On or near KENSINGTON CHURCH COURT,E01002826,Kensington and Chelsea 008C,Investigation complete; no suspect identified
13cd7dd2f3cd0490301e41213687339302a09553b75ab3f1fdd893a14c41ff44,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.192935,51.500004,On or near WRIGHT'S LANE,E01002889,Kensington and Chelsea 010B,Investigation complete; no suspect identified
5bed185716c433410b58264aa4560148685e9d2dc129157cf408ae07659661ef,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.217417,51.522437,On or near Hospital,E01002906,Kensington and Chelsea 002C,Investigation complete; no suspect identified
16aac51ee3b6575aa2c93f1f56fbdbe49b0d8b55b5f74d126d264ce9b615dcc6,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.203342,51.520019,On or near ST LUKE'S ROAD,E01032513,Westminster 010G,Investigation complete; no suspect identified
af6a3d09fbe7c100be016f8f75909d704d51ff2249aea3a44051cf0e6bba1e4f,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.204346,51.522345,On or near ELKSTONE ROAD,E01002854,Kensington and Chelsea 001C,Investigation complete; no suspect identified
6ca26d6593ecc768971b43d40dffb4193a9991ce470cfa059091127146f543cf,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.212071,51.513930,On or near CLARENDON ROAD,E01002879,Kensington and Chelsea 005C,Investigation complete; no suspect identified
6ca26d6593ecc768971b43d40dffb4193a9991ce470cfa059091127146f543cf,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.212071,51.513930,On or near CLARENDON ROAD,E01002879,Kensington and Chelsea 005C,Investigation complete; no suspect identified
d54419ca4e9eb3816d236f5a535b3aa8df5a573039e4f2646a146e0619142479,2019-03,Metropolitan Police Service,Metropolitan Police Service,-0.184658,51.492925,On or near HARRINGTON GARDENS,E01002839,Kensington and Chelsea 013C,Investigation complete; no suspect identified
